marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,40486002,R1LIV4EZ5YOV7N,B00OB0WDUA,237688657,Nextkin LG Optimus Zone 2 Fuel VS415PP L34C Silicone Skin Soft TPU Gel Protector Cover Case - Ocean Sea Turtle,Wireless,1,0,0,N,Y,One Star,case did not properly fit on one corner and was very loose,2015-08-31
US,35282812,R1TCQYEPIRG8EN,B00KWR8ME2,663833519,iXCC Stereo cable Male to Male 3.5mm,Wireless,5,0,0,N,Y,Five Stars,Great cord. Everything I wanted at a great price. Shipping was fast too.,2015-08-31
US,37346039,R1ARKQPH7O5PCD,B00MXDZFFM,570252841,"iPhone 6s Case  New Trent Trentium 6S Rugged Protective Durable iPhone 6 Case for Apple iPhone 6s iPhone 6 4.7"" Screen  Black Silver Gold Plates",Wireless,5,0,0,N,N,As Good As It Gets! :),NewTrent did it again with this case... an instant winner here!<br />Match this with a tempered glass screen protector and everyone will envy you!<br />It you want strength and durability without the bulk get this case... I have been using this same model on my iPhone 5  6 and 6 plus... I have tried many others and none come close in offering such complete protection in a small form factor and the removal back plates are a nice touch to color match your iPhone. I am even considering pickling up a few as gifts this Christmas as everyone in my family is always complementing my Trentium cases.,2015-08-31
US,46588192,R1IUWN385L7OQA,B004763IJ8,411452101,Hestech(TM) Silicone + Hard Case Cover For Touch 4/4G/4th,Wireless,3,0,0,N,Y,Three Stars,it's ok,2015-08-31
US,127261,R1W5E67446VUTG,B00QU8W4RI,34558987,[6-Pack] Supershieldz- Anti-Bubble Clear Screen Protector For LG Ultimate 2 L41C (Straight Talk   Net10) + Lifetime Replacements Warranty,Wireless,5,0,0,N,Y,... fit perfectly on the LG Utimate 2 and was easy to apply,This screen protector fit perfectly on the LG Utimate 2 and was easy to apply.  It definitely protects the screen and keeps it clean and smear proof.,2015-08-31
US,21450416,R2VRDWG0V9NQ9Y,B00PXUBSY4,378314564,URPOWER® 2 Pack 2.4V Ni-MH home Phone Battery for Uniden BT1007 BT-1007 BT904 BT-904 BT1015 BBTY0460001 BBTY0510001 BBTY0624001 BBTY0700001 CEZAi2998 DCX150 DECT1500 Panasonic HHR-P506 HHR-P506A,Wireless,5,1,1,N,Y,Five Stars,The 1 URPOWER pack that I am using on my one cordless phone that died is working very well.,2015-08-31
US,46015510,R29ZVZR2FRJ272,B00G002CNW,693756815,White iPod Touch 4 4th Gen 4G LCD Screen Replacement Digitizer Glass Assembly + Tools,Wireless,5,0,0,N,Y,Dont hold me tight.,Worked great  until I squeezed it a bit to hard to make it adhere to the glue strips. On the next one  I will warm up the adhesive first.,2015-08-31
US,7567144,R1VELHMP4OZY0G,B00MVM8YIK,562422669,Note 4 case Samsung Galaxy Note 4 case Fashion Durable design for Samsung Galaxy Note 4 Leather material Phone Cover Designed Specially Pattern with Winter Witch Hunter Robin,Wireless,5,0,0,N,Y,It is good quality and holding up very well,My first case fidnt get delivered  so they sent a new one right away. It is everything i was looking for. It is good quality and holding up very well.,2015-08-31
US,37757922,R3JJE8MXILFIQA,B00P06TI0C,931814144,Haiku 3200mAh Power bank - Lipstick-sized High Capacity Portable Charger External Battery Power Bank for iPhone  Samsung  HTC  Nokia  LG  Sony  Blackberry and More (Black),Wireless,3,0,0,N,Y,Three Stars,Doesn't stay charged long.,2015-08-31
US,855901,R3MI4UVJMR0OJV,B002OL2MU4,471222439,Garmin Portable friction mount no installation required,Wireless,5,0,0,N,Y,Five Stars,Does what it says. I keep it on my dash and has not fallen off yet.,2015-08-31
US,28342934,R3VUTRUST7HT7V,B00QXUWW5W,513830726,Nintendo 3DS XL Screen Protector + Full Body (Nintendo 3DS LL 2015)  Skinomi MatteSkin Full Skin Coverage + Screen Protector for Nintendo 3DS XL Anti-Glare and Bubble-Free Shield -,Wireless,3,0,1,N,Y,Nice feel  hard application.,I like this skin  the matte covering feels nice  and definitely wards off fingerprints. I was using a plastic shell for this before I ordered this skin.<br /><br />The overall feel is really nice  the material feels different than other stickon skins  way more durable.<br /><br />My biggest issue with this is application. They give you a small spray bottle of water and a little soap or something  I'm not positive what is in the tube. You spray this on the skin  and then apply this to the product. This allows you to approximate placement and slide things into place to make sure it all gets fit properly.<br /><br />This is great for the most part  however I am concerned that there are actually small pockets of this liquid trapped under the skin against my product  that will eventually cause damage. They guarantee a perfect application  but I can't tell if the entire product is adhering to the n3DS  or if there are sill small pockets of water under the skin  even if the skin feels defect free. I removed the skin for the inner faces of my 3ds because of this concern  I saw that water was being held in the indentations for the words START and SELECT  and additionally for the other etchings for the volume and 3d slides on the top face. I attempted to use as little spray as needed  but the adhesive is extremely sticky  and the amount of liquid you need to use causes pooling around the edges of the skin pieces  of which I was worried might damage the speakers or run into the device and get behind the screen.<br /><br />My biggest gripe is about the actual screen protector sections. This could have been done FAR better. See this product: [[ASIN:B00RZ7T8TK HORI Screen Protective Filter for Nintendo NEW 3DS XL]] This product has a very well done application using pull tabs and no water. I had to remove the lower screen protector twice because it shifted and then stuck hard to the screen  and had to pick up a corner with a fingernail to get it to center.<br /><br />The skin isVERY high quality  but it took so long to apply it  and I had to use water on an electronic device... my device is fine but I really question the design here  if a younger child got this and attempted the application process  would they understand not to drown the device to prevent damage?,2015-08-31
US,48880662,R2DSTQXAA8MO0H,B008HB8LIM,68405414,Bluecell 2 pcs Black Dock Extender 30-Pin Converter for iPhone 4  iPod  iPad 2  3,Wireless,4,0,0,N,Y,Four Stars,good,2015-08-31
US,22037526,R2P1MUUBZWFARW,B00Y08SPKU,85711756,Car Mount  eLander&trade; Universal Smartphone Air Vent Car Mount Holder Fit ALL Mobile Cell Smartphones with 360° Rotate  Tilt  Swivel  for iPhone 6s 6 Plus 5 5S 5C 4 4S  Samsung Galaxy S6 Edge S5 S4 S3 Note 5 4 3  Google Nexus 5 4  Droid  HTC  LG G3  Fire and All Others (Up to 5.7’’ Screen),Wireless,3,0,0,N,Y,Works ok  but be careful.,Works pretty well  but it barely fits a Samsung Note 4 (near impossible with the case on)  and it busted my air vent after a couple of weeks.  It might be ok with sturdier air vents  but I'd be careful.  Something spring loaded that grips the sides of the air vent chamber might be a better design.,2015-08-31
US,11597501,R10S30ROAXD1CS,B0015RB39O,276375152,Delton Platinum USB 30-Pin Data Cable for iPhone 3GS/4/4S and iPod,Wireless,4,0,0,N,Y,Four Stars,neutral,2015-08-31
US,132390,R24AEHY7TQYLIE,B00V9PA53C,228517089,1byone 3 500 mAh Rechargeable Battery Case for iPhone 6  Protective Charging Case [Transformers Style]  Red / Black,Wireless,2,0,0,N,Y,The case is fine and the battery last as long as I need ...,The case is fine and the battery last as long as I need it. However  the audio jack extender broke within two weeks of purchase and since I listen to music often I am very upset.,2015-08-31
US,18377742,RPUQC34C760WM,B00KCIW7KG,240710035,Mfine Portable Mini USB FM Radio Speaker Music Player Micro SD/TF Card For PC iPod Phone (088 Red),Wireless,5,0,0,N,Y,Recommended Buy!!!!,When I had read all the mixed reviews  I decided what the hey as this would only set me back a few bucks. I purchased model 088 in red for an upcoming camping trip. When I opened the box  there was the radio  battery  & a small set of instructions on a piece of paper (which is nice  considering that per the reviews  I believe none of them had instructions). I decided not to program the radio channels in the radio  due to reading that once it's programmed  then you can't remove non stations. I also like the fact that the volume was a dial & not buttons  because then I could finely adjust the volume to the desired level.<br /><br />Overall  I was very pleased with the sound quality & complete play time of the radio. For it being such a small radio (think 2000s cell phone w/ qwerty size)  I was impressed overall. The complete play time (with a fully charged battery- which takes approximately 3-4 hrs to fully charge) from start to finish was about 10 hrs. I used a micro sd card to play my music. The only thing is  if you are someone who wants to know what's playing  it only shows the number of the song. So I would recommend either putting different genres on different cards  or making an accompanying song list to reference. When the radio was turned off & turned back on  it picks right up where it was stopped.<br /><br />The FM radio reception was good & had no issues with it.<br /><br />Needless to say  the camping trip was more enjoyable with a little music to soundtrack to. I recommend this radio to anyone who is looking for a decent radio at a low cost.,2015-08-31
US,26653757,R15ISF1TD74MRV,B00P8HZG4K,659116843,Samsung Galaxy S4 Rubber Case Cover Peter Pan 1911 novel Quote Tinkerbell Neverland Phone Fairy Princess,Wireless,5,0,0,N,N,Five Stars,Its great,2015-08-31
US,20516512,R2SV6YPPJCWGH,B00WUJL3RI,202860194,mophie juice pack Belt Clip for iPhone 6 Plus/6s Plus - Black,Wireless,5,0,0,N,Y,Just buy it...,Perfect!...,2015-08-31
US,28880268,R3L8QBQN7WE8V7,B008ZFKBP6,778018345,For iPhone 4 Black Original LCD  Touch Screen Digitizer and Free 7 Piece Tools  Safely Packed (GSM/AT&T),Wireless,3,0,0,N,Y,If you buy a cheap screen the colour balance will not be great. Other than a sepia tone the screen functions ...,You get what you pay for. If you buy a cheap screen the colour balance will not be great. Other than a sepia tone the screen functions well. I liked their instructions that they included.,2015-08-31
US,24939583,R15YTADM91UA8P,B00D7YSGUC,842211060,Galaxy S4 Case  S4 Case - ULAK Hybrid Dual Layer Holster Case with Kickstand and Locking Belt Swivel Clip for Galaxy S4 SIV S IV i9500 (Black),Wireless,5,0,0,N,Y,Galaxy S4 Case,This case was bought as a gift for my brother. I already have the Otter Box.,2015-08-31
US,5471073,RW54XV0MEZQRU,B00MQSMEEE,139960620,RAVPower 16750mah External Battery Pack,Wireless,2,0,0,N,Y,Two Stars,I BOUGHT 3 charger one charger the input not working,2015-08-31
US,12770646,R307AS1E2WOCH3,B00VF1KXQ4,429292104,IXCC Battery for Smartphones,Wireless,5,0,0,N,Y,Ready to rock,Love that this came fully charged!! Perfect size to throw in your purse for those days that you need it in an emergency. Fast delivery- nicely made charger!,2015-08-31
US,45658815,R30DGXV3DPSBK4,B00KWT7V2O,649955955,ABC(TM) Black Fashion Girl Woman Fresh Sweet Cute Flip Wallet Leather Case Cover for Samsung Galaxy S3 I9300,Wireless,1,0,0,N,Y,One Star,It looked better on the site than in person,2015-08-31
US,48757675,RO2ZYAR00IO0,B00SOCLZQY,868853897,SAMSUNG GALAXY CORE PRIME CASE  Phonelicious® For SAMSUNG GALAXY PREVAIL LTE / SAMSUNG GALAXY CORE PRIME G360 Heavy Duty Rugged Impact Armor Hybrid Kickstand Dynamic Verge Case Phone Tuff Robust Cover + Premium Clear Screen Protector Combo & Phonelicious® Stylus Pen,Wireless,3,0,0,N,Y,Beats nothing  but that's about it.,It beats not having a case on your phone but that's about it. The fit is not tight  the stylus that comes with it is very cheap  the screen cover is not good either. I would have asked for a refund id I would have spent any more than 9.99 for it.,2015-08-31
US,34392084,RVOW8LATQGZ0X,B00MOOFHQ2,741453830,iPhone 6 Plus Case  SUPCASE [Heavy Duty] Belt Clip Holster Apple iPhone 6 Plus Case 5.5 inch [Unicorn Beetle PRO Series] Full-body Rugged Hybrid Protective Cover with Built-in Screen Protector  Dual Layer + Impact Resistant Bumper [Not Fit iPhone 6 4.7 inch],Wireless,5,0,0,N,Y,Excellent Case,This case is an excellent value. I find I like it better than the Pelican case I am replacing it with.,2015-08-31
US,12593444,R1IJVCNQ3Z1CNE,B007ZN5LE0,719799375,Motorola SPN5689A OEM Dual Port Universal Wall Charger with Micro USB Data Cable for Motorola Droid RAZR MAXX XT916/XT913  Admiral/PAX XT603  Atrix 2  DROID RAZR XT912 /HD  Photon 4G  Triumph WX435  Theory WX430  Titanium i1x  i412  XPRT,Wireless,5,0,0,N,Y,Exactly what you need,Plugs bend up into the cube  making it a perfect cube. Masterfully simplistic design  hats off to your engineers!,2015-08-31
US,44377990,RWXFX462H9XC4,B00EFS0ZK8,504352320,808 CANZ Bluetooth Wireless Speaker,Wireless,5,0,0,N,Y,I love my speaker and use it with computer and also ...,I love my speaker and use it with computer and also to listen to music off my android cell phone and love how it can be set any where in your home and not need to be plugged into computer / phone / power outlet / etc. to use - It comes with usb and aux. cords and to charge it you have two choices : usb on computer or in a usb  phone charger into the wall outlet !,2015-08-31
US,10628020,R1KKPGWXVJZQV0,B00BDSF4G8,867467160,Group Vertical Replacement Battery - Fits Model A1332 A1349 for iPhone 4 GSM & CDMA,Wireless,5,0,0,N,Y,Five Stars,EXCELLENT SERVICE GREAT,2015-08-31
US,1610396,R22XLA6MH26O83,B00P933OJC,174238350,Anker 60W/12A 6-Port USB Charger PowerPort 6 for iPhone 6/6 Plus  iPad Air 2/mini 3  Samsung Galaxy s6/s6 edge  Note 5 and More,Wireless,5,0,0,N,Y,Great Product!,Fast charging. Works well with my phones and tablets.,2015-08-31
US,10382170,R2XZ4210RZH3IV,B00OIBDSK6,266130332,EZOPower Braided Sleeve jacket Micro-USB Cable,Wireless,1,0,0,N,Y,One Star,My product stopped working only after 5 weeks . To late to return. :(,2015-08-31
US,2138347,RFAON5PBNPZIM,B0094G44PS,822536434,Mpow® Bluetooth A2DP Music Audio Receiver Adapter for Bose Sounddock and 30-Pin iPod iPhone Dock,Wireless,5,0,0,N,Y,Good product  nice range of the Bluetooth.,Excellent product  good range  excellent service.,2015-08-31
US,9704997,RTKDO82FAUSL4,B004NLTWFG,37283477,Nokia C2-01.5 Unlocked GSM Phone with 3.2 MP Camera and Music and Video Player--U.S. Version with Warranty (Black),Wireless,5,0,1,N,Y,Five Stars,EXCELENTE,2015-08-31
US,45041073,R1A2FNRL4PJUF7,B00W4OJIF8,887553525,10 Foot Long iPhone  iPad Charging Cord - Extra Long Lightning Cable is Constructed of Braided Fabric - More Durable than Certified Apple Cords,Wireless,5,0,0,N,Y,Five Stars,Awesome product. Kids in back seat can charge and use your phone!,2015-08-31
US,13704689,R32GB5TKVCIC67,B00XHOEHU0,826181374,S6 Case  Galaxy S6 TPU Case nancy's ShopNew Fashion Pattern Design [Ultra Slim] [Perfect Fit] [Scratch Resistant] Premium TPU Gel Rubber Soft Skin Silicone Protective Case Cover for Samsung Galaxy S6（not for Galaxy S6 Edge）,Wireless,5,0,0,N,Y,I love this case,I love this case. I collect owls. It is durable. I have drop my phone with no damage. Fast shipping. excellent packaging. I would buy from this seller again.,2015-08-31
US,10714695,RN6LY2FZSLTVB,B00D856NOG,63008904,Anker Portable Multi-Angle Stand for Tablets  e-readers and Smartphones  Compatible with iPhone X/8/8 Plus/7/7 Plus  Samsung Galaxy S8/S7/Note 8  iPad Pro 9.7/10.5/Air/mini  Pixel 2 and More,Wireless,5,0,0,N,Y,Just the right thing,So handy for reading with my Galaxy Note 5.. I wanted a small  heavy unit that would not tip with the weight or height of the phone. This fit the bill perfectly. I love it,2015-08-31
US,49939534,R3IHWGTST36GRE,B00U0XOIEG,835553398,LG OPTIMUS L90 Case  Magnetic Closure Leather Flip Wallet Case with 2 Card Slots  Cash Compartment and Detachable Wrist Strap for LG Optimus L90 Wallet Case,Wireless,5,0,0,N,Y,Five Stars,I love it,2015-08-31
US,48324467,R2BEC3AHBT9O6I,B00EYKOQXY,561987685,Avital 2-Way LCD Replacement Remote,Wireless,5,0,0,N,Y,Five Stars,Great great great!!!!!,2015-08-31
US,15938793,R2XK2GYM87Q2EV,B00ZIT7WV8,595856227,Bluetooth Headphones For Running by Rumix. Bluetooth Headset  Noise Cancelling  Sweatproof  Wireless Headphones with Mic For iPhone and Android. V4.1 For Easy Set Up And Comfortable Fit. Includes A Bonus Gift Of A Bluetooth Earpiece!,Wireless,3,0,0,N,Y,Nope...,It came well packaged and easy to open. It has a somewhat easy to read manual and you definitely need to read it (more than once). I'm very good with electronics and I've owned quite a few bluetooth headphones but these are difficult to use. It took me a long frustrating time to connect it to my phone. Once connected everything worked like it should. I was looking forward to the camera button feature and it works but I don't think it's worth it after everything else. The earbuds aren't that loud and I don't like the way they look in your ears. These have some nice features and a great bonus headset but I would not recommend these. They're bulky  the charger cover doesn't shut all the way  and they aren't easy to use. All of that together they are not worth the price! The seller is nice and I have no doubt they will refund or replace the item but I feel like I would run into the same problems and it's not worth the time to refund them. I purchased this product at a discount and this is an HONEST review. Please ask me your questions before marking this review unhelpful.,2015-08-31
US,28228099,RC8JJ2WAJ16RD,B00RWV00OQ,968692585,Audiopure Bluetooth Headphones: Wireless Sport Earbuds with Bluetooth V4.1  Noise Cancelling  Mic   Sweatproof  7 hrs Play for Running  Gym & Exercise with Bonuses (Black),Wireless,4,0,0,N,Y,Great Bluetooth headphones for the money!!!!!,So let me start off by saying these Bluetooth headphones are amazing. I have been using them for a couple of days now and they meet all my expectations. I can barley tell there even there and they are very comfortable. My big thing is that I needed a headphone set that would not fall out my ears and this fit perfect. The sound quality is amazing  it hits the lows  highs  and mids all really well. The only reason I did not give five stars is because sometimes the music cuts out it is not very often though so I can't complain. Overall great product!!,2015-08-31
US,241771,R2PMRLF1IPY1BU,B00GDFAL5U,428518782,Donatech 3ft Micro Charge Data Cable + Wall Charger Set Competible with Galaxy Note 4   Note Edge  S3  S4  S6  S6 Edge Note 2 (Black),Wireless,5,0,0,N,Y,Great price and product,Worked as advertised  great price arrived on time and no problems. Would recommend,2015-08-31
US,2865669,R2P5KXAML0OPC6,B00KAXESY6,210533870,LG G3 Case  LG G3 Flip Case - E LV LG G3 Deluxe PU Leather Folio Wallet Full Body Protection Case Cover for LG G3 with 1 Stylus,Wireless,2,0,0,N,Y,Two Stars,Can't. Get a phone to fit it,2015-08-31
US,13104085,R1NPG52ZOPNERM,B00MGFNSLK,436234875,iPhone 6S Case iPhone 6S/6 Liquid Case NSSTAR Creative Design Flowing Liquid Floating Bling Glitter Sparkle Stars Heart Musical Note Hard Case for Apple iPhone 6S (2015)/ iPhone 6 (2014),Wireless,4,0,0,N,Y,It's super fun I just wish it were more useful and ...,It's super fun I just wish it were more useful and protected my phone more. I wish it had bumpers for the screen. I switched this cover out for a two part ultra-protection case and I noticed a dramatic change in protection.,2015-08-31
US,5588582,R2YYNLHMAQ1KZB,B00UZQ88QW,485694647,HJ POWER[TM] BLU Star SERIES Leather PU WALLET POUCH Cover + [Free HJ POWER Stylus] Colors,Wireless,5,0,0,N,Y,Excellent product,Excellent product,2015-08-31
US,21387706,R2340D9W7VT2FB,B00D2CRXKI,475797188,LG Electronics Tone Ultra (HBS-800) Bluetooth Stereo Headset,Wireless,2,0,0,N,Y,Loved it at first...,Loved it at first! Recieved my second one from my dad about 4 months later who didn't care for it and got something else.  Less than a year later both are dead...I used these head phones all the time  when i worked out  in the car  around the house. Because i used them so much i was also very careful with them. They both stopped working about 2 months apart. No idea why. the noise cancelation still turns on but the actual bluetooth (headphones) don't turn on. I've tried everything i can think of but no luck. No idea where my dad got his from but i doupt they were from the same batch. I'm really disappointed in these even though i really liked them.<br /><br />Pros:<br />very comfortable and light weight. Forgot they were even around my neck many times.<br />pretty decent range<br />volume was loud enough<br />all the buttons you would need for calls or music and easy to locate(feel) without much fumbling around<br /><br />Cons:<br />2 died in less than a year<br />noise cancelation was barely noticable (never really used it)<br />low battery indicator cut out music when it sounded<br /><br />Those are my only complaints... would have been a five star if they hadn't died.,2015-08-31
US,1378881,RN4Z99LAJICRW,B00LBK7OSY,361030039,"Universal Waterproof Case  JOTO CellPhone Dry Bag Pouch for Apple iPhone 7 Plus 6S 6 Plus SE 5S  Samsung Galaxy S7  S6 Note 5 4  HTC LG Sony Nokia Motorola up to 6.0"" diagonal",Wireless,5,0,0,N,Y,Amazing product  review and solution to the necktie breaking,Amazing  at first I was a bit skeptical about this case seeing as I would use it with my iPhone 5s but I have no regrets. It worked perfectly  I followed the instructions on the manual and tested it with a piece of paper (it was a success) after the initial test I decided it was trust worthy enough to place my phone inside. It worked just fine in the pool.<br /><br />I'm some of the reviews I noticed that lots of people had a problem with the cable thing that allows you to place it around your neck. Simple solution to that  just use a key chain instead of the flimsy part on the neck tie (tie the key chain to the main part of the neck tie and not to the detachable part) this will stop it from breaking and even if it does break the keychain will hold it up.<br /><br />Highly recommended product!,2015-08-31
US,11365505,R3I81SCZ0NMG0U,B0081B58LG,263072038,Esky Waterproof NTSC Universal Car Rearview License Plate 1/4 Inch CMOS Backup Camera,Wireless,5,0,0,N,Y,works perfect,works perfect,2015-08-31
US,18310342,R2IO11J74BDA30,1060697416,988295738,Samsung Galaxy Note 4 MHL/Micro-USB to HDMI High Speed Adapter! Fast digital conversion to HDMI using the official MHL 2.0 chipset.,Wireless,1,0,0,N,Y,... every step and this item doesn't work so don't waste your,I refuse to give this item a rating I followed every step and this item doesn't work so don't waste your money,2015-08-31
US,44273923,R10OB8P2QQ3S1L,B00VEHJFWC,154329882,Huawei E5330s-6,Wireless,5,0,0,N,Y,Five Stars,it works very nice with 850 3G,2015-08-31
US,2707764,RZ6F95NUN7RLG,B00QSONZIG,991049349,TUDIA LITE TPU Bumper Protective Case for Motorola DROID Turbo Ballistic Nylon Version Only (NOT Compatible with Metalized Glass Fiber Version),Wireless,3,0,0,N,Y,Three Stars,Didn't quiet fit device but at least it has some type of coverage.,2015-08-31
US,42159462,R1DTX0SO4X2NY4,B00S1NSXJI,748482190,BELTRONICS & ESCORT RADAR DETECTORS WINDSHIELD Bracket Mount w/3 clear suction cups,Wireless,1,0,0,N,Y,Save your $$$$,Junk  Beltronics Pro 500 falls offs constantly. Save your $$$$  Going for a mirror mount next.,2015-08-31
US,34141703,RQIWNLVS87L7L,B011W60QCM,861572101,Galaxy Note 5  OBLIQ [Slim Meta Series] – Premium [All-Around Protection] Thin Slim Fit Bumper Scratch Resist Metallic Finish Dual Layered Heavy Duty Hard Protection Hybrid Case,Wireless,5,13,15,N,Y,Best phone case on the market,I don't write a lot of reviews  but this case is awesome  so I had to. It actually makes the note 5 more comfortable to hold. It has a nice feel and is well made. Grips the phone tightly  however simple to take off to clean dust and build up under the case. I bought this exact case when I had my S6 edge and it fit awesome on that as well. Don't hesitate  buy this.,2015-08-31
US,52759014,R1BZ5GVEAJF7CQ,B0027531JI,624109091,Garmin TOPO! 2004 Idaho/Montana/Wyoming Map microSD Card,Wireless,2,0,0,N,Y,Did not work very well in the back country of Glacier national park.,I tried to use this map on a 7 day backpacking trip in Glacier national park. Sometimes the maps didn't work when too close to the Canadian border? I would recommend using a map instead and leaving your GPS at home for back country backpacking in Glacier.,2015-08-31
US,14515072,R2E8XE8L8KLP3W,B00L8GFYAG,32814920,Eallc New Quality Smart Leather Flip Stand Case Cover for Samsung Galaxy Tab 4 7 (7.0 Inch) Bonus: Screen Protector + Stylus Pen + Cleaning Cloth for Samsung Galaxy Tab 4 7 Tablet SM-T230/SM-T231,Wireless,5,0,0,N,Y,Nice product.,I love this holding up very well.  Worth every penny.,2015-08-31
US,46561074,R1YFO8VUVV2T7J,B00LCE86TK,274113119,The latest fashion selling creative design Samsung s5 cases,Wireless,4,0,0,N,Y,Excellent Elephant,I wish it were just a bit wider to cover more  but it shipped quickly   and is staying on even though my phone goes in and out of my pocket and purse multiple times a day.,2015-08-31
US,33673908,R2Z90ZNRLFWZ34,B004X71HXU,553096051,Satechi Smart Converter USB Port Cigarette Adapter for iPhone 6  5S  5C  5  4S  iPad Air Mini Retina  Samsung Galaxy S6 Edge  S6  S5  Note 3  HTC One  Nexus 5  LG Optimus  and more (2.4 AMP),Wireless,5,0,0,N,Y,Still works great. It's small and fits really well,Been using this for a while now.  Still works great.  It's small and fits really well.,2015-08-31
US,52432830,R2OR7SV77NK7M5,B00NCJ4A20,595346029,LifeProof iPhone 6 - Fre Series,Wireless,3,0,0,N,Y,Screen scratched quickly. My previous Lifeproof was in my ...,Screen scratched quickly.  My previous Lifeproof was in my pocket all the time and never scratched.  This one has a perm scratch.  Protects from water and sweat  but screen needs to go back to the previous material (I assume they changed it since it reacted so different in this model.),2015-08-31
US,12771110,RQ4WNNSCUTWE4,B008VOPF8O,45172171,Bluetooth In-Car Speakerphone  - Black,Wireless,3,0,0,N,Y,Three Stars,works best with iphone not well with our droid though people have a problem hearing us on the droid,2015-08-31
US,41580871,R118FA35BY9S79,B00NG732OU,374307015,Aerb Tempered Glass Screen Protector for Apple iPhone 6 Plus or 6S Plus 5.5 Inch  Pack of 2,Wireless,1,0,0,N,Y,One Star,The description of this item was so not true!! It cracked and never even dropped my phone!! False advertisement!!!👎🏽👎🏽👎🏽,2015-08-31
US,52578909,R1FHOI6LFWIZGG,B00GQB1JM0,190508754,UP24 by Jawbone Wristband  Retail Packaging,Wireless,1,0,0,N,Y,Unreliable piece of s^&*. Pick a different tracker.,Great idea. App works well too. But the band itself is highly unreliable. In the 14 months since purchase  Jawbone has replaced the device four times  and this week's replacement (a new and &#34;improved&#34; version called UP2) has lasted less than two weeks before dying.<br /><br />It no longer pairs with the iPhone. What a waste of time and also money.,2015-08-31
US,40079650,RL98UD8T1S0Q8,B008JQQF3I,908045940,Black 360 Degrees Rotating Stand Leather Case for Ipad 2 2nd Generation,Wireless,4,13,13,N,Y,The rotating center of the cover attachment functions as an excellent finger grip to hold onto the slippery iPad,Durable for everyday use by my 7 years old. The rotating center of the cover attachment functions as an excellent finger grip to hold onto the slippery iPad. The cover padding is thick and firm to protect the touch screen from any inadvertent shock. The padded snap-on back cover provides reasonable drop protection to the corners and to the side edges.,2015-08-31
US,1983497,R1G8PX10LSF67K,B00H14RQPK,504006454,Marswell Women Men Touch Screen Circular Pattern Day Date Silicone Sport LED Wrist Watch,Wireless,1,0,0,N,Y,Glad I paid $9 for it,Did not work. Glad I paid $9 for it.,2015-08-31
US,47472343,R213LPIKB9DHF6,B00OJE1SG8,609480336,TechMatte MagGrip Air Vent Magnetic Universal Car Mount Holder for Smartphones including iPhone X  8  7  6  6S  Galaxy S8  S7  S7 Edge,Wireless,5,0,0,N,Y,Holds my Note 4 better than other Magnet mounts.,Surface area on this magnet holds my Note 4 perfectly. I bought products like this in the past that couldnt hold my Note 4. I was happy to find that this one did.,2015-08-31
US,3160490,RZ0F372ITL9ZI,B00B7T7132,979486480,3.7v 890 Mah Bl-4c Battery for Nokia 2650 5100 6100 6101 6103 6125 6131,Wireless,4,0,0,N,Y,Four Stars,Was exactly what I needed and at a good price.,2015-08-31
US,47757379,R37P2Q3P36L18F,B00T0DW3LC,237075642,PortaPow Specialised 10ft 20AWG Charge Only Micro USB Cable for Blackberry  OnePlus One  HTC One  Google Nexus  Asus Transformer  Dell Venue  Other Fast Charging Devices,Wireless,5,0,0,N,Y,Look no further  best/beefiest cable for the $$,Thick  but EXTREMELY flexible wire.  Has good quality feel.  Superior redesign from their original models.  Also own sevrral Kopi high-current cables (which are also highly recommended)  but these are better for the money!,2015-08-31
US,28408360,R1EOSFKPA66OFG,B0109I9W24,138795293,Apple watch stand,Wireless,5,0,0,N,Y,Five Stars,Best case available IMHO.,2015-08-31
US,16270385,R332PYVR15GDJH,B00QRYGRGE,198637750,Kobert Waterproof Case for iPhone 8  8 Plus  X  7  7 Plus  6  6 Plus  5s  5c  5  Samsung Galaxy s5  s4,Wireless,3,0,0,N,Y,Dry  but not user-friendly.,The case was very effective at keeping my phone dry  but I found the plastic casing made it difficult to use the photo functions.  It was very frustrating in that regard as I thought I had taken advantage of many underwater photo opportunities and later discovered I had not!,2015-08-31
US,29819238,R2DMHL6A1RUGWQ,B00CCEGTFM,516654932,OtterBox 77-22902 Defender Series Case for Motorola RAZR MAXX HD - 1 Pack - Retail Packaging - Black,Wireless,5,0,0,N,Y,Five Stars,This fits my Droid razr maxx hd like a glove. Thanks..,2015-08-31
US,7691108,R21L8FR583W8NV,B00UV9TRK4,835763064,Ecandy Bluetooth Stereo Headphones Sport headphones Wireless Headset with Build-in Microphones for iPhone 6/6plus/5S/5C  iPhone 4S/4  iPad  iPod  Samsung Galaxy S5/S4/S3  Samsung Note  Sony  LG   most other smart-phones and Bluetooth Devices Black,Wireless,1,0,0,N,Y,One Star,Can't hear on the left ear!,2015-08-31
