B0002OPKC2,[0.6779],[5],"[[sound, surprising]]","[[sound surprising, 0.6779, 5]]"
B00YMDWT1O,[0.8122],[4],"[[amaze, drop, phone, time, day, protect, phone, side, didnt, stay, constant, air]]","[[amaze drop phone time day protect phone side didnt stay constant air, 0.8122, 4]]"
B00YOCNGEW,[-0.296],[4],[[review]],"[[review, -0.296, 4]]"
B00YS5N6B8,[-0.6818],[1],"[[dont, look, picture, imitation]]","[[dont look picture imitation, -0.6818, 1]]"
B00YXMDON6,[0.891],[5],"[[design, simple, sophisticate]]","[[design simple sophisticate, 0.891, 5]]"
B00Z91SAQG,"[0.7778, 0.7579]","[5, 5]","[[satisfy, quality, leather, case, price], [perfect, im, pocket, carrier, suppose, protect, device, interference, handle]]","[[satisfy quality leather case price, 0.7778, 5], [perfect im pocket carrier suppose protect device interference handle, 0.7579, 5]]"
B00Z9351SO,[-0.6162],[2],"[[look, good, serf, purpose, doesnt, phone, case, make, doesnt, cover, edge, sort, stretch, cover, appear, make, seam, stick, couple, fleck, multiple, bump]]","[[look good serf purpose doesnt phone case make doesnt cover edge sort stretch cover appear make seam stick couple fleck multiple bump, -0.6162, 2]]"
B00ZAZVY8C,"[0.0, -0.6798]","[1, 1]","[[write, review, get, case, week, pass, case, order, greenyellow, broke, boyfriend, drop, broke, mine, broke, try, take, case, phone, ear, jack, headphone, take, phone, case, listen, music, look, case, feel, hand, disappoint, quality], [crack, put, phone]]","[[write review get case week pass case order greenyellow broke boyfriend drop broke mine broke try take case phone ear jack headphone take phone case listen music look case feel hand disappoint quality, 0.0, 1], [crack put phone, -0.6798, 1]]"
B00ZCCKI0S,[0.8952],[5],"[[ask, call, hand, connects, phone, pause, call, come, love]]","[[ask call hand connects phone pause call come love, 0.8952, 5]]"
B00ZGVYNRE,"[0.8718, -0.464]","[5, 3]","[[carry, fall, outerbox], [color, good]]","[[carry fall outerbox, 0.8718, 5], [color good, -0.464, 3]]"
B00ZNI58TM,[-0.1965],[3],"[[protect, phone]]","[[protect phone, -0.1965, 3]]"
B00ZOER95Q,"[0.6666, -0.0426, -0.4937]","[5, 4, 3]","[[button, need, push, case, deal, back, fingerprint, magnet, collets, oil, hand, show, case, charger, port, narrow, wont, allow, thicker, cable, go, phone], [case, work, wellmanufactured, seam, material, hole, line, others, mention, case, speaker, whatsoeverbr, br, im, fan, cell, phone, case, idol, light, fear, drop, case, provide, firmer, grip, phone, add, weight, protect, phone, drop, happen, suspect, perform, rubberize, casebr, br, issue, cell, phone, case, case, thickness, charger, aux, cable, connect, connect, issue, aux, use, connect, idol, aux, car, music, stream, solve, problem, purchase, aux, monopricecom, design, use, cell, phone, case, feature, low, connector, shank, monoprice, item, pid, br, br, nice, case, recommend], [case, fit, feel, id, think, advertise, feel, phone, distance, case, id, get, gel, rubber, case, case, bit, thick, heavy, wouldnt, recommend, someone, look, duty, case, think, thin, gel, case, thick, heavy, duty]]","[[button need push case deal back fingerprint magnet collets oil hand show case charger port narrow wont allow thicker cable go phone, 0.6666, 5], [case work wellmanufactured seam material hole line others mention case speaker whatsoeverbr br im fan cell phone case idol light fear drop case provide firmer grip phone add weight protect phone drop happen suspect perform rubberize casebr br issue cell phone case case thickness charger aux cable connect connect issue aux use connect idol aux car music stream solve problem purchase aux monopricecom design use cell phone case feature low connector shank monoprice item pid br br nice case recommend, -0.0426, 4], [case fit feel id think advertise feel phone distance case id get gel rubber case case bit thick heavy wouldnt recommend someone look duty case think thin gel case thick heavy duty, -0.4937, 3]]"
B00ZTSEU1I,[0.3045],[1],"[[fit, check, review, purchase, amazon, star, rating, understand, purchase, im, sending, sure, everyone, rating, product, receive]]","[[fit check review purchase amazon star rating understand purchase im sending sure everyone rating product receive, 0.3045, 1]]"
B00ZTVDY30,[0.8316],[5],"[[excellent, cover, fit, ipad, mini, retina, display, bit, manage, feel, hand]]","[[excellent cover fit ipad mini retina display bit manage feel hand, 0.8316, 5]]"
B00ZYFAMOU,[0.7146],[5],[[recommend]],"[[recommend, 0.7146, 5]]"
B0100VPQ98,[0.6115],[5],"[[happy, producteverything, except]]","[[happy producteverything except, 0.6115, 5]]"
B010D80MEM,[-0.5994],[1],"[[poor, fit, case, scratch, show, smudge, look]]","[[poor fit case scratch show smudge look, -0.5994, 1]]"
B010G9AHT8,[-0.5994],[1],"[[buy, light, blue, stay, clip, shut, edge, id, suspect, fluke, throw, garbage, waste, money]]","[[buy light blue stay clip shut edge id suspect fluke throw garbage waste money, -0.5994, 1]]"
B010GBK9H6,[-0.4767],[3],"[[day, black, paint, back, cover, show, scratch, black, paint, look, underneath, white, week, back, buy, different, case, black, paint, peel, sum, case, function, fine, couple, week, cover, spot, black, paint, come]]","[[day black paint back cover show scratch black paint look underneath white week back buy different case black paint peel sum case function fine couple week cover spot black paint come, -0.4767, 3]]"
B010SML97W,[0.4754],[5],[[nice]],"[[nice, 0.4754, 5]]"
B010V7TK3E,[0.3811],[5],"[[satisfy, product, seem, make, use, week, buy]]","[[satisfy product seem make use week buy, 0.3811, 5]]"
B011ASDW1E,[0.9287],[3],"[[seller, great, item, arrive, material, piece, case, appear, rugged, exception, belt, clip, time, tell, put, silicone, gel, phone, proceed, slide, phone, middle, brace, part, way, avoid, put, stress, volume, rocker, power, button, work, button, cutout, choose, use, belt, clip, case, insert, removing, phone, challenge, find, take, screen, shot, pressure, put, power, volume, rocker, button, slide, phone, belt, clip, case, tight, plus, gel, cover, tends, pull, phone, solution, flip, screen, phone, put, belt, clip, case, side, put, side, reason, hand, side, hand, ear, result, pull, phone, phone, go, side, case, side, ear, overall, pro, material, use, kickstand, seem, work, con, phone, tight, belt, clip, silicone, gel, get, lot, friction, put, pull, belt, clip, case, silicone, gel, cover, notch, side, feel, slick, mold, area, earphone, plug, isnt, flush, connection, sidenote, purchase, case, seller, think, order, case, worst, case, better, nothing, seller, great]]","[[seller great item arrive material piece case appear rugged exception belt clip time tell put silicone gel phone proceed slide phone middle brace part way avoid put stress volume rocker power button work button cutout choose use belt clip case insert removing phone challenge find take screen shot pressure put power volume rocker button slide phone belt clip case tight plus gel cover tends pull phone solution flip screen phone put belt clip case side put side reason hand side hand ear result pull phone phone go side case side ear overall pro material use kickstand seem work con phone tight belt clip silicone gel get lot friction put pull belt clip case silicone gel cover notch side feel slick mold area earphone plug isnt flush connection sidenote purchase case seller think order case worst case better nothing seller great, 0.9287, 3]]"
B011Q3OODS,[-0.0798],[2],"[[main, flaw, affect, use, pen, wall, charger, fit, phone, case, phone, react, samsung, wireless, charge, pad, case, shame, sturdy, case, otherwise]]","[[main flaw affect use pen wall charger fit phone case phone react samsung wireless charge pad case shame sturdy case otherwise, -0.0798, 2]]"
B011TWSNFG,"[-0.4357, 0.9602]","[1, 5]","[[think, quality, go, cheap, price, price, well, quality, charger, extra, length, help, need, use, phone, charge, charger, quality, charger, come, iphones, buy], [whenever, phone, plug, cord, work, properlybr, open, close, random, appsbr, push, random, button, malfunctionsbr, order, cord, cause, disruption]]","[[think quality go cheap price price well quality charger extra length help need use phone charge charger quality charger come iphones buy, -0.4357, 1], [whenever phone plug cord work properlybr open close random appsbr push random button malfunctionsbr order cord cause disruption, 0.9602, 5]]"
B012FSCH7S,[0.5719],[5],[[perfect]],"[[perfect, 0.5719, 5]]"
B013JWYB00,"[0.8555, 0.3612]","[5, 5]","[[look, picture, mean, picture, good, protection, note, fit, glovebr, purchase, company], [case, prefect, fit, design, thing, make, chooses, add, tweety, bird]]","[[look picture mean picture good protection note fit glovebr purchase company, 0.8555, 5], [case prefect fit design thing make chooses add tweety bird, 0.3612, 5]]"
B013UBDSXG,[0.1154],[1],"[[look, nice, inch, phone, thick, casebr, br, update, try, bent, hanger, part, picture, broke, return]]","[[look nice inch phone thick casebr br update try bent hanger part picture broke return, 0.1154, 1]]"
B013XLXC34,[0.6055],[2],"[[fit, look, appeal, look, there, water, case, come, protection, job]]","[[fit look appeal look there water case come protection job, 0.6055, 2]]"
